Id,PID,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemod/Add,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SalePrice,HouseAge,TotalArea,QualMetric,TotalBaths,PorchArea,Neighborhood_Edwards,Neighborhood_IDOTRR,Neighborhood_NAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_Somerst,Neighborhood_StoneBr,MSSubClass_30,MSSubClass_50,MSSubClass_60,mansion,SalePriceLog
1759,528290170,60,RL,58.0,9487,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,3,PConc,4.0,3.0,1.0,6.0,520.0,1.0,0.0,395.0,915.0,GasA,5.0,1,SBrkr,940,750,0,1690,1.0,0.0,2,1,3,1,3.0,7,Typ,1,Attchd,2000.0,2.0,2.0,442.0,3.0,3.0,Y,0,50,0,0,0,0,0,6,2007,WD ,187000,19,2040.879935,11.727916,3.5,50,0,0,0,0,0,0,0,0,0,0,1,0,12.138863895836725
893,908186080,180,RM,35.0,3675,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,3.0,3,Wood,4.0,3.0,4.0,6.0,547.0,1.0,0.0,0.0,547.0,GasA,4.0,1,SBrkr,1072,0,0,1072,1.0,0.0,1,0,2,1,3.0,5,Typ,0,Basment,2005.0,3.0,2.0,525.0,3.0,3.0,Y,0,28,0,0,0,0,0,4,2009,WD ,145500,14,1432.638461,11.727916,2.0,28,1,0,0,0,0,0,0,0,0,0,0,0,11.887931365593685
944,911104060,30,C (all),60.0,10200,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,572.0,572.0,GasA,2.0,0,FuseP,572,0,0,572,0.0,0.0,1,0,2,1,3.0,4,Typ,0,Detchd,1940.0,1.0,1.0,200.0,3.0,3.0,N,0,0,72,0,0,0,0,5,2009,WD ,75000,94,888.504836,9.449195,1.0,72,0,1,0,0,0,0,0,0,1,0,0,0,11.225243392518447
2109,906382020,20,RL,75.0,11750,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,204.0,4.0,3,PConc,4.0,3.0,2.0,6.0,20.0,1.0,0.0,1526.0,1546.0,GasA,5.0,1,SBrkr,1546,0,0,1546,0.0,0.0,2,0,3,1,4.0,7,Typ,0,Attchd,2005.0,2.0,3.0,796.0,3.0,3.0,Y,144,42,0,0,0,0,0,6,2007,WD ,217000,14,2567.553718,13.932604999999999,2.0,186,0,0,0,0,0,0,0,0,0,0,0,0,12.287652632522597
316,916386010,20,RL,88.0,11896,Pave,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,60.0,4.0,3,PConc,4.0,3.0,1.0,6.0,78.0,1.0,0.0,1258.0,1336.0,GasA,5.0,1,SBrkr,1346,0,0,1346,1.0,0.0,2,0,3,1,4.0,6,Typ,1,Attchd,2008.0,3.0,3.0,660.0,3.0,3.0,Y,100,48,0,0,0,0,0,5,2010,WD ,220000,11,2207.635148,13.932604999999999,3.0,148,0,0,0,0,0,0,0,0,0,0,0,0,12.301382825334498
2529,534129230,60,RL,80.0,10400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,288.0,3.0,3,CBlock,3.0,3.0,1.0,3.0,247.0,1.0,0.0,485.0,732.0,GasA,4.0,1,SBrkr,1012,778,0,1790,1.0,0.0,1,2,4,1,3.0,8,Min2,1,Attchd,1972.0,2.0,2.0,484.0,3.0,3.0,Y,148,0,0,0,147,0,0,11,2006,WD ,165150,47,2022.8018000000002,11.049609,3.0,295,0,0,0,0,0,0,0,0,0,0,1,0,12.014609430818936
1448,907202160,80,RL,,10970,Pave,IR1,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,Plywood,HdBoard,None,0.0,3.0,3,CBlock,4.0,4.0,4.0,6.0,505.0,2.0,435.0,0.0,940.0,GasA,3.0,1,SBrkr,1026,0,0,1026,1.0,0.0,1,0,3,1,3.0,5,Typ,0,Detchd,1981.0,1.0,2.0,576.0,3.0,2.0,Y,0,0,34,0,0,0,0,10,2008,WD ,147000,41,1680.906008,11.727916,2.0,34,0,0,0,0,0,0,0,0,0,0,0,0,11.898187865760873
871,907275090,20,RL,73.0,11883,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,196.0,4.0,3,PConc,4.0,3.0,4.0,6.0,690.0,1.0,0.0,814.0,1504.0,GasA,5.0,1,SBrkr,1504,0,0,1504,1.0,0.0,2,0,3,1,4.0,6,Typ,1,Attchd,1996.0,3.0,2.0,478.0,3.0,3.0,Y,115,66,0,0,0,0,0,6,2009,WD ,203000,23,2305.077412,13.932604999999999,3.0,181,0,0,0,0,0,0,0,0,0,0,0,0,12.220961258023925
142,535152150,20,RL,70.0,10552,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,3.0,3,CBlock,3.0,3.0,1.0,3.0,1018.0,1.0,0.0,380.0,1398.0,GasA,4.0,1,SBrkr,1700,0,0,1700,0.0,1.0,1,1,4,1,4.0,6,Typ,1,Attchd,1959.0,2.0,2.0,447.0,3.0,3.0,Y,0,38,0,0,0,0,0,4,2010,WD ,165500,60,2354.87244,10.941737999999999,2.0,38,0,0,1,0,0,0,0,0,0,0,0,0,12.016726473799254
1515,909101060,30,RL,45.0,8248,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3.0,3,BrkTil,3.0,3.0,1.0,4.0,41.0,1.0,0.0,823.0,864.0,GasA,3.0,0,FuseF,864,0,0,864,1.0,0.0,1,0,2,1,3.0,5,Typ,0,,,,0.0,0.0,,,N,0,0,100,0,0,0,0,9,2008,WD ,67000,105,1145.632032,8.648988,2.0,100,1,0,0,0,0,0,0,0,1,0,0,0,11.112447898373103
1970,535476360,60,RL,80.0,9760,Pave,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,2Story,6,8,1964,1993,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,340.0,3.0,3,CBlock,3.0,3.0,4.0,4.0,536.0,3.0,117.0,169.0,822.0,GasA,4.0,1,SBrkr,1020,831,0,1851,0.0,0.0,2,1,3,1,4.0,7,Typ,1,Attchd,1964.0,2.0,2.0,440.0,3.0,3.0,Y,239,42,0,0,0,0,0,7,2007,WD ,187000,55,2093.312488,11.741945,2.5,281,0,0,1,0,0,0,0,0,0,0,1,0,12.138863895836725
572,533221040,160,FV,34.0,2998,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,4.0,3,PConc,4.0,3.0,1.0,6.0,507.0,1.0,0.0,249.0,756.0,GasA,5.0,1,SBrkr,756,756,0,1512,1.0,0.0,2,1,2,1,4.0,4,Typ,0,Detchd,2000.0,1.0,2.0,440.0,3.0,3.0,Y,0,32,0,0,0,0,0,8,2009,WD ,180000,19,1815.507556,13.132398,3.5,32,0,0,0,0,0,0,1,0,0,0,0,0,12.100712129872347
2200,909251040,50,RL,51.0,6821,Pave,Reg,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,7,1921,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,3,BrkTil,3.0,3.0,1.0,4.0,113.0,1.0,0.0,538.0,651.0,GasA,4.0,1,SBrkr,759,539,0,1298,0.0,0.0,2,0,2,1,3.0,8,Typ,1,Detchd,1994.0,1.0,1.0,240.0,3.0,3.0,P,216,0,168,0,0,0,0,8,2007,WD ,146500,98,1470.2502990000003,11.049609,2.0,384,0,0,0,0,0,0,0,0,0,1,0,0,11.894780707439258
2147,907252190,20,RL,,11354,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,3,PConc,3.0,3.0,4.0,6.0,1412.0,1.0,0.0,261.0,1673.0,GasA,5.0,1,SBrkr,1673,0,0,1673,1.0,0.0,2,0,3,1,4.0,7,Typ,1,Attchd,2000.0,2.0,2.0,583.0,3.0,3.0,Y,306,113,0,0,116,0,0,1,2007,WD ,270000,19,2597.443509,13.254297999999999,3.0,535,0,0,0,0,0,0,0,0,0,0,0,0,12.506177237980511
249,906225210,85,RL,73.0,9069,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,3.0,3,PConc,4.0,3.0,3.0,6.0,747.0,1.0,0.0,189.0,936.0,GasA,5.0,1,SBrkr,996,0,0,996,1.0,0.0,1,0,2,1,4.0,5,Typ,0,Attchd,1992.0,1.0,2.0,564.0,3.0,3.0,Y,120,0,0,0,0,0,0,4,2010,WD ,147000,27,1649.6759279999999,12.420252,2.0,120,0,0,0,0,0,0,0,0,0,0,0,0,11.898187865760873
162,535450210,50,RL,60.0,8064,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,8,1948,2004,Gable,CompShg,WdShing,Wd Shng,None,0.0,3.0,3,CBlock,3.0,3.0,1.0,5.0,481.0,3.0,174.0,161.0,816.0,GasA,3.0,1,SBrkr,816,408,0,1224,1.0,0.0,1,0,3,1,3.0,5,Typ,0,Detchd,1950.0,1.0,1.0,280.0,3.0,3.0,Y,414,0,0,0,0,0,0,5,2010,WD ,132000,71,1548.4529120000002,11.049609,2.0,414,0,0,1,0,0,0,0,0,0,1,0,0,11.790557201568507
664,535383070,50,RL,90.0,5400,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,CompShg,CBlock,CBlock,None,0.0,2.0,3,PConc,3.0,3.0,1.0,5.0,315.0,3.0,105.0,420.0,840.0,GasA,5.0,1,SBrkr,840,534,0,1374,0.0,0.0,1,0,2,1,3.0,6,Typ,0,Detchd,1967.0,3.0,1.0,338.0,3.0,3.0,Y,0,0,198,0,0,0,0,10,2009,WD ,105000,99,1705.818472,8.737048999999999,1.0,198,0,0,0,0,0,1,0,0,0,1,0,0,11.56171562913966
1516,909101180,190,RL,55.0,5687,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,2Story,5,6,1912,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,2,PConc,3.0,2.0,1.0,3.0,210.0,1.0,0.0,570.0,780.0,GasA,5.0,0,SBrkr,936,780,0,1716,1.0,0.0,2,0,6,1,2.0,9,Typ,0,,,,0.0,0.0,,,N,0,184,0,0,0,0,0,3,2008,WD ,135900,107,1686.6787080000001,9.557065999999999,3.0,184,0,0,0,0,0,0,0,0,0,0,0,0,11.819674600139235
16,527216070,60,RL,47.0,53504,Pave,IR2,HLS,AllPub,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,2Story,8,5,2003,2003,Hip,CompShg,CemntBd,Wd Shng,BrkFace,603.0,5.0,3,PConc,4.0,3.0,4.0,5.0,1416.0,1.0,0.0,234.0,1650.0,GasA,5.0,1,SBrkr,1690,1589,0,3279,1.0,0.0,3,1,4,1,5.0,12,Mod,1,BuiltIn,2003.0,3.0,3.0,841.0,3.0,3.0,Y,503,36,0,0,210,0,0,6,2010,WD ,538000,16,3870.1909220000002,16.137294,4.5,749,0,0,0,0,0,0,0,1,0,0,1,0,13.195613839143922
1808,531363040,20,RL,63.0,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,3,PConc,4.0,4.0,1.0,1.0,0.0,1.0,0.0,1143.0,1143.0,GasA,5.0,1,SBrkr,1143,0,0,1143,0.0,0.0,1,1,3,1,4.0,5,Typ,0,,,,0.0,0.0,,,Y,0,55,0,0,0,0,0,10,2007,WD ,147000,13,1515.5757090000002,13.932604999999999,1.5,55,0,0,0,0,0,0,0,0,0,0,0,0,11.898187865760873
425,528106070,20,RL,108.0,13173,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,300.0,4.0,3,PConc,5.0,3.0,1.0,6.0,1572.0,1.0,0.0,80.0,1652.0,GasA,5.0,1,SBrkr,1652,0,0,1652,1.0,0.0,2,0,2,1,5.0,6,Typ,2,Attchd,2006.0,3.0,2.0,840.0,3.0,3.0,Y,404,102,0,0,0,0,0,11,2009,WD ,325000,13,2736.7176759999998,16.903662,3.0,506,0,0,0,0,1,0,0,0,0,0,0,0,12.691580461311874
1372,904100020,20,RL,82.0,9488,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1947,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1046.0,1046.0,GasA,4.0,0,SBrkr,1054,0,0,1054,0.0,0.0,1,0,3,1,3.0,6,Typ,0,Detchd,1947.0,1.0,1.0,240.0,3.0,3.0,Y,0,60,122,0,0,0,0,9,2008,WD ,124000,72,1548.598402,10.961548,1.0,182,0,0,0,0,0,0,0,0,0,0,0,0,11.728036844587175
2495,532378070,20,RL,,13526,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Hip,CompShg,HdBoard,Plywood,BrkFace,114.0,3.0,3,CBlock,3.0,3.0,1.0,4.0,560.0,2.0,375.0,0.0,935.0,GasA,3.0,1,SBrkr,935,0,0,935,1.0,0.0,1,0,3,1,3.0,5,Typ,0,Attchd,1965.0,1.0,1.0,288.0,3.0,3.0,Y,180,0,0,0,0,0,0,11,2006,WD ,137000,54,1427.0531649999998,10.249402,2.0,180,0,0,0,0,0,0,0,0,0,0,0,0,11.827736204810263
661,535381040,50,RL,60.0,10410,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,5,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1313.0,1313.0,GasA,3.0,1,SBrkr,1313,0,1064,2377,0.0,0.0,2,0,3,1,4.0,8,Min2,1,Detchd,1954.0,1.0,2.0,528.0,3.0,3.0,Y,0,0,432,0,0,0,0,6,2009,WD ,142900,104,2777.751419,10.141530999999999,2.0,432,0,0,0,0,0,1,0,0,0,1,0,0,11.869900363917958
1301,902201140,20,RM,100.0,12000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1948,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,3,CBlock,3.0,3.0,1.0,6.0,144.0,5.0,608.0,172.0,924.0,GasA,5.0,1,SBrkr,1122,0,0,1122,1.0,0.0,1,0,2,1,4.0,6,Typ,0,Attchd,1948.0,1.0,2.0,528.0,3.0,3.0,Y,0,36,0,0,0,0,0,5,2008,WD ,147000,71,1706.545896,10.941737999999999,2.0,36,0,0,0,0,0,1,0,0,0,0,0,0,11.898187865760873
396,527404020,20,RL,,7830,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,None,0.0,3.0,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1180.0,1180.0,GasA,3.0,1,SBrkr,1180,0,0,1180,0.0,0.0,1,1,2,1,3.0,6,Typ,0,Attchd,1970.0,2.0,2.0,477.0,3.0,3.0,Y,0,45,0,0,0,0,0,3,2009,COD,128000,49,1874.81513,10.249402,1.5,45,0,0,1,0,0,0,0,0,0,0,0,0,11.759785542901755
2663,902328100,75,RM,65.0,8850,Pave,IR1,Bnk,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1916,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,815.0,815.0,GasA,5.0,1,SBrkr,815,875,0,1690,0.0,0.0,1,0,3,1,3.0,7,Typ,1,Detchd,1916.0,1.0,1.0,225.0,3.0,3.0,Y,0,0,330,0,0,0,0,7,2006,ConLw,144000,103,1836.8788450000002,11.849816,1.0,330,0,0,0,0,0,1,0,0,0,0,0,0,11.877568578558138
50,528181050,120,RL,41.0,7132,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,4.0,3,PConc,4.0,3.0,2.0,6.0,24.0,1.0,0.0,1346.0,1370.0,GasA,5.0,1,SBrkr,1370,0,0,1370,0.0,0.0,2,0,2,1,4.0,6,Typ,1,Attchd,2006.0,2.0,2.0,484.0,3.0,3.0,Y,120,49,0,0,0,0,0,4,2010,WD ,205000,13,2131.29999,14.732812,2.0,169,0,0,0,0,1,0,0,0,0,0,0,0,12.230765258120545
886,908102270,20,RL,75.0,9937,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1964,1999,Hip,CompShg,MetalSd,MetalSd,None,0.0,3.0,4,PConc,3.0,3.0,1.0,4.0,637.0,1.0,0.0,849.0,1486.0,GasA,5.0,1,SBrkr,1486,0,0,1486,1.0,0.0,1,0,3,1,3.0,7,Typ,0,Detchd,1968.0,3.0,2.0,480.0,3.0,3.0,Y,0,0,0,0,0,0,0,3,2009,WD ,167000,55,2282.5106180000002,10.249402,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.025749091398891
696,902103170,50,RM,52.0,5720,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,676.0,676.0,GasA,5.0,1,SBrkr,676,455,0,1131,0.0,0.0,1,1,3,1,3.0,5,Typ,0,Detchd,1941.0,1.0,1.0,200.0,3.0,3.0,Y,26,0,0,0,0,0,0,8,2009,WD ,66500,78,1343.5572780000002,10.249402,1.5,26,0,0,0,0,0,1,0,0,0,1,0,0,11.104957226643945
2454,528366040,60,RL,,12585,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1993,1993,Gable,CompShg,HdBoard,ImStucc,BrkFace,420.0,4.0,3,PConc,4.0,3.0,1.0,2.0,247.0,6.0,1039.0,0.0,1286.0,GasA,5.0,1,SBrkr,1565,1234,0,2799,1.0,0.0,2,1,3,1,4.0,8,Typ,1,Attchd,1993.0,3.0,3.0,704.0,3.0,3.0,Y,432,136,0,0,0,0,0,10,2006,WD ,315000,26,3217.596992,14.732812,3.5,568,0,0,0,1,0,0,0,0,0,0,1,0,12.66032791780777
2106,906380140,60,RL,85.0,11103,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,728.0,728.0,GasA,5.0,1,SBrkr,728,728,0,1456,0.0,0.0,2,1,3,1,4.0,8,Typ,1,Attchd,2006.0,3.0,2.0,440.0,3.0,3.0,Y,0,0,0,0,0,0,0,7,2007,New,155835,13,1758.863528,13.932604999999999,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0,11.956553034172742
353,527146010,120,RL,57.0,8013,Pave,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,None,0.0,4.0,3,PConc,4.0,3.0,1.0,6.0,741.0,1.0,0.0,846.0,1587.0,GasA,5.0,1,SBrkr,1734,0,0,1734,1.0,0.0,2,0,2,1,4.0,6,Typ,0,Attchd,1995.0,2.0,2.0,528.0,3.0,3.0,Y,52,50,0,0,0,0,0,9,2009,WD ,239500,24,2550.110427,14.732812,3.0,102,0,0,0,0,0,0,0,1,0,0,0,0,12.386308695833106
441,528120170,20,RL,77.0,10872,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,122.0,4.0,3,PConc,5.0,4.0,3.0,6.0,1037.0,1.0,0.0,467.0,1504.0,GasA,5.0,1,SBrkr,1531,0,0,1531,1.0,0.0,2,0,2,1,5.0,6,Typ,1,Attchd,2006.0,3.0,3.0,700.0,3.0,3.0,Y,184,52,0,0,0,0,0,2,2009,WD ,300000,13,2468.257378,16.903662,3.0,236,0,0,0,0,1,0,0,0,0,0,0,0,12.611537753638338
2270,916455150,20,RL,80.0,11305,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,886.0,4.0,3,PConc,4.0,3.0,3.0,6.0,1329.0,1.0,0.0,593.0,1922.0,GasA,5.0,1,SBrkr,1922,0,0,1922,1.0,0.0,2,0,2,1,4.0,6,Typ,1,Attchd,2002.0,3.0,3.0,692.0,3.0,3.0,Y,201,64,0,0,0,0,0,4,2007,WD ,282000,17,2998.487726,14.732812,3.0,265,0,0,0,0,0,0,0,0,0,0,0,0,12.54966234992025
1924,535177020,20,RL,70.0,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Hip,CompShg,HdBoard,HdBoard,BrkCmn,69.0,3.0,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1144.0,1144.0,GasA,3.0,1,SBrkr,1144,0,0,1144,0.0,0.0,1,0,3,1,3.0,6,Typ,1,Attchd,1960.0,2.0,1.0,336.0,3.0,3.0,Y,0,0,0,0,0,0,0,6,2007,WD ,120000,59,1735.392392,10.249402,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.695247021764184
1402,905401045,20,RL,73.0,39104,Pave,IR1,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,7,1954,2005,Flat,Membran,Plywood,Plywood,None,0.0,3.0,3,CBlock,4.0,3.0,4.0,2.0,226.0,6.0,1063.0,96.0,1385.0,GasA,5.0,1,SBrkr,1363,0,0,1363,1.0,0.0,1,0,2,1,3.0,5,Mod,2,Attchd,1954.0,1.0,2.0,439.0,3.0,3.0,Y,81,0,0,0,0,0,0,4,2008,WD ,241500,65,2106.592449,12.528123,2.0,81,0,0,0,0,0,0,0,0,0,0,0,0,12.394624752074764
1070,528180110,120,RL,58.0,10110,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2008,2008,Hip,CompShg,MetalSd,MetalSd,BrkFace,492.0,5.0,3,PConc,4.0,3.0,1.0,6.0,372.0,1.0,0.0,1486.0,1858.0,GasA,5.0,1,SBrkr,1866,0,0,1866,1.0,0.0,2,0,2,1,5.0,7,Typ,1,Attchd,2008.0,3.0,3.0,870.0,3.0,3.0,Y,0,48,0,0,0,0,0,11,2008,New,336860,11,3034.950458,16.937501,3.0,48,0,0,0,0,1,0,0,0,0,0,0,0,12.727422692752377
2696,903456060,30,RM,60.0,9786,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,4,1922,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,3,BrkTil,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1007.0,1007.0,GasA,2.0,0,SBrkr,1077,0,0,1077,0.0,0.0,1,0,3,1,3.0,6,Typ,1,Detchd,1922.0,1.0,1.0,210.0,3.0,2.0,P,0,100,48,0,0,0,0,5,2006,WD ,91000,97,1520.5941010000001,8.648988,1.0,148,0,1,0,0,0,0,0,0,1,0,0,0,11.418614785498987
1840,533208030,120,FV,30.0,5330,Pave,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,,,4.0,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1550.0,1550.0,GasA,5.0,1,SBrkr,1550,0,0,1550,0.0,0.0,2,1,2,1,4.0,5,Typ,0,Attchd,2007.0,3.0,2.0,528.0,3.0,3.0,Y,0,102,0,0,0,0,0,7,2007,New,207500,13,2398.58521,14.732812,2.5,102,0,0,0,0,0,0,1,0,0,0,0,0,12.24288661865289
1562,911370520,120,RM,44.0,3811,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,7,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,174.0,4.0,3,PConc,5.0,3.0,4.0,6.0,1474.0,1.0,0.0,120.0,1594.0,GasA,5.0,1,SBrkr,1646,0,0,1646,1.0,1.0,2,0,2,1,5.0,5,Typ,1,Attchd,2004.0,3.0,2.0,482.0,3.0,3.0,Y,128,53,0,0,155,0,0,7,2008,WD ,250000,15,2463.261138,15.303248,3.5,336,0,0,0,0,0,0,0,0,0,0,0,0,12.429216196844383
